"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","jp_trip_desc","jp_trip_desc_symbol","jp_office_id"
"21002_210011_1","21_889_20250104","889_292021798_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021769_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021024_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021019_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021791_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021760_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021818_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021808_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021015_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021817_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021756_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021790_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020981_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020980_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020982_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021807_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021811_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021783_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021785_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021772_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021001_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021799_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021763_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021779_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020998_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021773_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021814_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021754_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021759_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021007_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021819_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020987_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020999_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021011_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021758_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021787_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021777_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020993_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021027_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021803_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021770_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020992_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021765_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021795_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021025_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020996_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021767_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021028_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021781_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021813_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021775_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021020_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021755_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021003_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021000_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021004_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021810_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021009_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021778_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021022_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021766_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020985_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021005_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021757_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021010_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021018_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021809_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021815_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021800_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021014_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021753_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021013_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021026_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020983_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021008_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020989_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020988_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021776_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021786_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021762_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021805_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021002_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020986_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021806_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021012_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021797_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021021_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021794_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021804_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021771_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021788_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021802_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021812_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021796_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020991_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021816_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021801_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021784_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020984_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021017_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021764_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021789_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020997_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020995_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021006_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021792_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020990_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021782_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292020994_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_889_20250104","889_292021780_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021016_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210011_1","21_887_20250104","887_292021023_20250104","岡山駅",,,,"3_210011_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021145_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021675_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021709_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021142_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021120_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021711_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021684_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021158_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021689_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021698_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021715_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021135_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021713_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021699_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021703_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021117_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021707_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021149_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021129_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021147_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021721_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021128_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021152_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021687_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021123_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021151_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021118_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021717_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021116_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021131_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021122_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021678_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021697_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021134_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021146_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021156_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021688_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021708_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021676_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021126_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021154_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021719_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021672_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021701_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021686_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021141_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021691_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021159_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021130_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021690_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021712_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021127_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021671_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021710_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021144_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021161_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021718_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021132_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021720_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021702_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021137_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021700_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021136_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021705_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021696_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021677_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021695_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021119_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021133_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021148_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021680_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021139_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021673_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021693_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021716_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021160_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021682_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021155_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021157_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021683_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021679_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021153_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021150_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021685_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021714_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021162_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021722_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021143_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021692_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021125_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021674_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021124_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021704_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021706_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021140_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021681_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021121_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_889_20250104","889_292021694_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210012_1","21_887_20250104","887_292021138_20250104","西大寺",,,,"3_210012_1",,,"21"
"21002_210018_1","21_889_20250104","889_292021820_20250104","山陽学園中学・高校前",,,,"3_210018_1",,,"21"
"21002_210019_1","21_889_20250104","889_292021723_20250104","西大寺",,,,"3_210019_1",,,"21"
"21002_210021_1","21_889_20250104","889_292021821_20250104","天満屋",,,,"3_210021_1",,,"21"
"21002_210021_1","21_889_20250104","889_292021822_20250104","天満屋",,,,"3_210021_1",,,"21"
"21002_210022_1","21_889_20250104","889_292021724_20250104","西大寺",,,,"3_210022_1",,,"21"
"21002_210025_1","21_887_20250104","887_292021030_20250104","杜の街",,,,"3_210025_1",,,"21"
"21002_210025_1","21_889_20250104","889_292021825_20250104","杜の街",,,,"3_210025_1",,,"21"
"21002_210025_1","21_887_20250104","887_292021031_20250104","杜の街",,,,"3_210025_1",,,"21"
"21002_210025_1","21_887_20250104","887_292021029_20250104","杜の街",,,,"3_210025_1",,,"21"
"21002_210025_1","21_889_20250104","889_292021823_20250104","杜の街",,,,"3_210025_1",,,"21"
"21002_210025_1","21_889_20250104","889_292021824_20250104","杜の街",,,,"3_210025_1",,,"21"
"21002_210026_1","21_887_20250104","887_292021164_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021734_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_887_20250104","887_292021165_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021730_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021729_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_887_20250104","887_292021163_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_887_20250104","887_292021166_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021736_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021733_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021725_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021727_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021731_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021732_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021728_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021737_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021735_20250104","西大寺",,,,"3_210026_1",,,"21"
"21002_210026_1","21_889_20250104","889_292021726_20250104","西大寺",,,,"3_210026_1",,,"21"
